route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
3073.,198,,19741 KATICA,,2,,,
3075.,198,,19711 VÍZIPÓK,,2,,,
3076.,198,,19715 VÍZIPÓK,,2,,,
3077.,198,,19725 VÍZIPÓK,,2,,,
3078.,198,,19713 VÍZIPÓK,,2,,,
3083.,198,,1975 TEKERGŐ,,2,,,
3103.,198,,VESz 19747 ,,2,,,
3151.,198,,VESz 9729 ,,2,,,
3152.,198,,VESz 9725 ,,2,,,
3153.,198,,VESz 9723 ,,2,,,
3154.,198,,VESz 9711 ,,2,,,
3155.,198,,VESz 9739 ,,2,,,
3156.,198,,VESz 9727 ,,2,,,
3157.,198,,VESz 9715 ,,2,,,
3158.,198,,VESz 9713 ,,2,,,
3159.,198,,VESz 9721 ,,2,,,
3164.,198,,VESz 19735 ,,2,,,
3165.,198,,VESz 19741 ,,2,,,
3166.,198,,VESz 19743 ,,2,,,
3167.,198,,19737 ,,2,,,
3168.,198,,VESz 19731 ,,2,,,
3169.,198,,VESz 19745 ,,2,,,
3170.,198,,VESz 19733 ,,2,,,
3175.,198,,VESz 19779 BAGOLYVONAT,,2,,,
3176.,198,,VESz 19719 BAGOLYVONAT,,2,,,
3178.,198,,VESz 19791 ,,2,,,
32814.,198,,17008 ,,2,,,
33002.,198,,IC 702 NAPFÉNY,,2,,,
33003.,198,,IC 712 NAPFÉNY,,2,,,
33004.,198,,IC 722 NAPFÉNY,,2,,,
33005.,198,,IC 704 NAPFÉNY,,2,,,
33006.,198,,IC 716 NAPFÉNY,,2,,,
33007.,198,,IC 726 NAPFÉNY,,2,,,
33008.,198,,IC 736 NAPFÉNY,,2,,,
33009.,198,,IC 708 NAPFÉNY,,2,,,
33010.,198,,IC 728 NAPFÉNY,,2,,,
33011.,198,S20,,,2,,00A0E3,FEFEFE
33012.,198,S20,,,2,,00A0E3,FEFEFE
33013.,198,,IC 700 NAPFÉNY,,2,,,
33014.,198,,IC 732 NAPFÉNY,,2,,,
33015.,198,,IC 714 NAPFÉNY,,2,,,
33016.,198,,IC 724 NAPFÉNY,,2,,,
33017.,198,,IC 734 NAPFÉNY,,2,,,
33018.,198,,IC 706 NAPFÉNY,,2,,,
33019.,198,,IC 718 NAPFÉNY,,2,,,
33020.,198,,IC 720 NAPFÉNY,,2,,,
33215.,198,S70,,,2,,00A0E3,FEFEFE
33216.,198,S70,,,2,,00A0E3,FEFEFE
33246.,198,Z70,,,2,,FECC00,323232
33247.,198,G70,,,2,,B0CA1F,FEFEFE
33248.,198,Z70,,,2,,FECC00,323232
33249.,198,Z70,,,2,,FECC00,323232
33250.,198,Z70,,,2,,FECC00,323232
33251.,198,G70,,,2,,B0CA1F,FEFEFE
33252.,198,Z70,,,2,,FECC00,323232
33253.,198,Z70,,,2,,FECC00,323232
33254.,198,Z70,,,2,,FECC00,323232
33255.,198,G70,,,2,,B0CA1F,FEFEFE
33256.,198,Z70,,,2,,FECC00,323232
33257.,198,G70,,,2,,B0CA1F,FEFEFE
33258.,198,Z70,,,2,,FECC00,323232
33259.,198,G70,,,2,,B0CA1F,FEFEFE
33260.,198,Z70,,,2,,FECC00,323232
33261.,198,Z70,,,2,,FECC00,323232
33262.,198,S70,,,2,,00A0E3,FEFEFE
33264.,198,S70,,,2,,00A0E3,FEFEFE
33265.,198,S70,,,2,,00A0E3,FEFEFE
33266.,198,Z70,,,2,,FECC00,323232
33267.,198,Z70,,,2,,FECC00,323232
33268.,198,G70,,,2,,B0CA1F,FEFEFE
33269.,198,Z70,,,2,,FECC00,323232
33270.,198,Z70,,,2,,FECC00,323232
33271.,198,Z70,,,2,,FECC00,323232
33287.,198,S70,,,2,,00A0E3,FEFEFE
3341.,198,,VESz 19776 ,,2,,,
3342.,198,,VESz 19774 ,,2,,,
3343.,198,,VESz 9760 ,,2,,,
3344.,198,,VESz 19790 BAGOLYVONAT,,2,,,
3346.,198,,VESz 19784 ,,2,,,
3347.,198,,VESz 19778 ,,2,,,
3348.,198,,VESz 19788 ,,2,,,
3349.,198,,VESz 19798 ,,2,,,
3350.,198,,VESz 19780 BAGOLYVONAT,,2,,,
3358.,198,,VESz 19798 ,,2,,,
3359.,198,,VESz 19790 BAGOLYVONAT,,2,,,
3360.,198,,VESz 9760 ,,2,,,
33602.,198,G70,,,2,,B0CA1F,FEFEFE
33604.,198,G70,,,2,,B0CA1F,FEFEFE
3361.,198,,VESz 9770 ,,2,,,
3362.,198,,VESz 9772 ,,2,,,
33621.,198,Z70,,,2,,FECC00,323232
33622.,198,S70,,,2,,00A0E3,FEFEFE
33704.,198,G70,,,2,,B0CA1F,FEFEFE
33708.,198,G70,,,2,,B0CA1F,FEFEFE
33710.,198,G70,,,2,,B0CA1F,FEFEFE
33712.,198,G70,,,2,,B0CA1F,FEFEFE
33713.,198,G70,,,2,,B0CA1F,FEFEFE
3386.,198,,VESz 19752 ,,2,,,
3388.,198,,VESz 19752 ,,2,,,
3389.,198,,VESz 19782 ,,2,,,
3390.,198,,VESz 19774 ,,2,,,
3391.,198,,VESz 19776 ,,2,,,
3392.,198,,VESz 19786 ,,2,,,
34426.,198,Z70,,,2,,FECC00,323232
3450.,198,,18505 DÉLI <- PARTI,,2,,,
3451.,198,,18503 DÉLI <- PARTI,,2,,,
3452.,198,,18407 DÉLI <- PARTI,,2,,,
3453.,198,,18511 DÉLI <- PARTI,,2,,,
3454.,198,,18407 DÉLI <- PARTI,,2,,,
3456.,198,,18505 DÉLI <- PARTI,,2,,,
34566.,198,Z50,,,2,,FECC00,323232
3457.,198,,18511 DÉLI <- PARTI,,2,,,
3458.,198,,18503 DÉLI <- PARTI,,2,,,
34584.,198,S50,,,2,,00A0E3,FEFEFE
34585.,198,S50,,,2,,00A0E3,FEFEFE
34587.,198,S50,,,2,,00A0E3,FEFEFE
34588.,198,Z50,,,2,,FECC00,323232
34589.,198,Z50,,,2,,FECC00,323232
3459.,198,,1853 NAPFÜRDŐ,,2,,,
34632.,198,Z50,,,2,,FECC00,323232
34650.,198,Z50,,,2,,FECC00,323232
34652.,198,S50,,,2,,00A0E3,FEFEFE
34689.,198,S21,,,2,,00A0E3,FEFEFE
3500.,198,,9600 HELIKON,,2,,,
35209.,198,S71,,,2,,00A0E3,FEFEFE
35210.,198,S71,,,2,,00A0E3,FEFEFE
35211.,198,S71,,,2,,00A0E3,FEFEFE
3523.,198,,VESz 8550 ,,2,,,
3524.,198,,VESz 8560 ,,2,,,
35245.,198,S70,,,2,,00A0E3,FEFEFE
35246.,198,S70,,,2,,00A0E3,FEFEFE
35283.,198,S71,,,2,,00A0E3,FEFEFE
35285.,198,S71,,,2,,00A0E3,FEFEFE
35287.,198,S71,,,2,,00A0E3,FEFEFE
35289.,198,S71,,,2,,00A0E3,FEFEFE
35291.,198,S71,,,2,,00A0E3,FEFEFE
35292.,198,S71,,,2,,00A0E3,FEFEFE
35293.,198,S71,,,2,,00A0E3,FEFEFE
35294.,198,S71,,,2,,00A0E3,FEFEFE
35295.,198,S71,,,2,,00A0E3,FEFEFE
35297.,198,S71,,,2,,00A0E3,FEFEFE
35299.,198,S71,,,2,,00A0E3,FEFEFE
35301.,198,S71,,,2,,00A0E3,FEFEFE
35319.,198,S70,,,2,,00A0E3,FEFEFE
35320.,198,S71,,,2,,00A0E3,FEFEFE
35321.,198,S71,,,2,,00A0E3,FEFEFE
35322.,198,S71,,,2,,00A0E3,FEFEFE
35323.,198,S71,,,2,,00A0E3,FEFEFE
35324.,198,S71,,,2,,00A0E3,FEFEFE
35325.,198,S71,,,2,,00A0E3,FEFEFE
35326.,198,S71,,,2,,00A0E3,FEFEFE
35327.,198,S71,,,2,,00A0E3,FEFEFE
35328.,198,S71,,,2,,00A0E3,FEFEFE
35329.,198,S71,,,2,,00A0E3,FEFEFE
35330.,198,S71,,,2,,00A0E3,FEFEFE
35331.,198,S71,,,2,,00A0E3,FEFEFE
35332.,198,S71,,,2,,00A0E3,FEFEFE
35333.,198,S71,,,2,,00A0E3,FEFEFE
35334.,198,S71,,,2,,00A0E3,FEFEFE
35359.,198,S70,,,2,,00A0E3,FEFEFE
35406.,198,S70,,,2,,00A0E3,FEFEFE
35407.,198,S70,,,2,,00A0E3,FEFEFE
35409.,198,S71,,,2,,00A0E3,FEFEFE
35411.,198,S71,,,2,,00A0E3,FEFEFE
35413.,198,S71,,,2,,00A0E3,FEFEFE
35415.,198,S71,,,2,,00A0E3,FEFEFE
35417.,198,S71,,,2,,00A0E3,FEFEFE
35419.,198,S71,,,2,,00A0E3,FEFEFE
35421.,198,S71,,,2,,00A0E3,FEFEFE
35448.,198,S70,,,2,,00A0E3,FEFEFE
35449.,198,S70,,,2,,00A0E3,FEFEFE
35450.,198,S70,,,2,,00A0E3,FEFEFE
35452.,198,S70,,,2,,00A0E3,FEFEFE
35453.,198,S70,,,2,,00A0E3,FEFEFE
35454.,198,S70,,,2,,00A0E3,FEFEFE
35455.,198,S70,,,2,,00A0E3,FEFEFE
35456.,198,S70,,,2,,00A0E3,FEFEFE
35457.,198,S70,,,2,,00A0E3,FEFEFE
35458.,198,S70,,,2,,00A0E3,FEFEFE
35459.,198,S70,,,2,,00A0E3,FEFEFE
35460.,198,S70,,,2,,00A0E3,FEFEFE
35461.,198,S70,,,2,,00A0E3,FEFEFE
35462.,198,S70,,,2,,00A0E3,FEFEFE
35463.,198,S70,,,2,,00A0E3,FEFEFE
35464.,198,S70,,,2,,00A0E3,FEFEFE
3547.,198,,B 49608 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
35472.,198,S70,,,2,,00A0E3,FEFEFE
35473.,198,S70,,,2,,00A0E3,FEFEFE
35474.,198,S70,,,2,,00A0E3,FEFEFE
35475.,198,S70,,,2,,00A0E3,FEFEFE
35476.,198,S70,,,2,,00A0E3,FEFEFE
35477.,198,S70,,,2,,00A0E3,FEFEFE
35478.,198,S70,,,2,,00A0E3,FEFEFE
35479.,198,S70,,,2,,00A0E3,FEFEFE
3548.,198,,B 49604 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
35480.,198,S70,,,2,,00A0E3,FEFEFE
35481.,198,S70,,,2,,00A0E3,FEFEFE
35482.,198,S70,,,2,,00A0E3,FEFEFE
35483.,198,S70,,,2,,00A0E3,FEFEFE
35484.,198,S70,,,2,,00A0E3,FEFEFE
35485.,198,S70,,,2,,00A0E3,FEFEFE
35486.,198,S70,,,2,,00A0E3,FEFEFE
3549.,198,,B 49602 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3550.,198,,B 49690 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3551.,198,,9600 HELIKON,,2,,,
3551.1,198,,B 9600 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3552.,198,,B 49696 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3553.,198,,B 49606 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3554.,198,,B 49694 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3555.,198,,B 49600 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
3567.,198,,1786 ARANYHÍD,,2,,,
35769.,198,G71,,,2,,B0CB1F,FEFEFE
3577.,198,,Sz 9648 ,,2,,,
35771.,198,G71,,,2,,B0CB1F,FEFEFE
35772.,198,G71,,,2,,B0CB1F,FEFEFE
35773.,198,G71,,,2,,B0CB1F,FEFEFE
35789.,198,S70,,,2,,00A0E3,FEFEFE
35862.,198,G71,,,2,,B0CB1F,FEFEFE
35863.,198,G71,,,2,,B0CB1F,FEFEFE
35864.,198,G71,,,2,,B0CB1F,FEFEFE
35867.,198,G71,,,2,,B0CB1F,FEFEFE
36520.,198,,EC 130 BÁTHORY,,2,,,
3653.,198,,Sz 6611 ,,2,,,
36533.,198,,EC 130 BÁTHORY,,2,,,
36534.,198,,EC 130 BÁTHORY,,2,,,
36536.,198,,EC 130 BÁTHORY,,2,,,
36537.,198,,EC 130 BÁTHORY,,2,,,
36538.,198,,EC 130 BÁTHORY,,2,,,
36539.,198,,EC 130 BÁTHORY,,2,,,
3654.,198,,Sz 6611 ,,2,,,
36540.,198,,EC 130 BÁTHORY,,2,,,
36541.,198,,EC 130 BÁTHORY,,2,,,
36542.,198,,EC 130 BÁTHORY,,2,,,
36543.,198,,EC 130 BÁTHORY,,2,,,
36544.,198,,EC 130 BÁTHORY,,2,,,
36545.,198,,EC 130 BÁTHORY,,2,,,
36546.,198,,EC 130 BÁTHORY,,2,,,
36554.,198,,EN 60476 METROPOL,,2,,,
3657.,198,,Sz 6625 ,,2,,,
3670.,198,,Sz 6612 ,,2,,,
3687.,198,,Sz 6612 ,,2,,,
36901.,198,,IC 606 NYÍRSÉG - KRASZNA,,2,,,
36902.,198,,IC 606 NYÍRSÉG,,2,,,
36905.,198,,IC 626 NYÍRSÉG,,2,,,
36906.,198,,IC 614 NYÍRSÉG,,2,,,
36907.,198,,IC 614 NYÍRSÉG,,2,,,
36911.,198,,6296 CÍVIS,,2,,,
36912.,198,,IC 626 NYÍRSÉG,,2,,,
3696.,198,,B 47021 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
36967.,198,,6296 CÍVIS,,2,,,
36968.,198,,6206 CÍVIS,,2,,,
37089.,198,Z50,,,2,,FECC00,323232
37090.,198,Z50,,,2,,FECC00,323232
37091.,198,Z50,,,2,,FECC00,323232
37092.,198,Z50,,,2,,FECC00,323232
37093.,198,Z50,,,2,,FECC00,323232
37094.,198,Z50,,,2,,FECC00,323232
37095.,198,Z50,,,2,,FECC00,323232
37096.,198,Z50,,,2,,FECC00,323232
37097.,198,Z50,,,2,,FECC00,323232
37098.,198,Z50,,,2,,FECC00,323232
37099.,198,Z50,,,2,,FECC00,323232
37137.,198,Z50,,,2,,FECC00,323232
37165.,198,Z50,,,2,,FECC00,323232
37215.,198,Z50,,,2,,FECC00,323232
37216.,198,Z50,,,2,,FECC00,323232
37217.,198,Z50,,,2,,FECC00,323232
37218.,198,Z50,,,2,,FECC00,323232
37247.,198,Z50,,,2,,FECC00,323232
37382.,198,S50,,,2,,00A0E3,FEFEFE
3764.,198,,B 47051 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
37733.,198,,7040 ,,2,,,
37745.,198,,7030 ,,2,,,
37818.,198,S50,,,2,,00A0E3,FEFEFE
37825.,198,S50,,,2,,00A0E3,FEFEFE
37827.,198,S50,,,2,,00A0E3,FEFEFE
37845.,198,,VESz 9027 ,,2,,,
3787.,198,,VESz 8919 ,,2,,,
37873.,198,,VESz 9023 ,,2,,,
37874.,198,,VESz 9021 ,,2,,,
37875.,198,,VESz 9017 ,,2,,,
37876.,198,,VESz 9025 ,,2,,,
37877.,198,,VESz 9011 ,,2,,,
37880.,198,,19605 ,,2,,,
3790.,198,,VESz 8954 ,,2,,,
3791.,198,,VESz 8958 ,,2,,,
37916.,198,,9009 ,,2,,,
3792.,198,,VESz 8950 ,,2,,,
3793.,198,,VESz 18960 ,,2,,,
3794.,198,,VESz 8952 ,,2,,,
3795.,198,,VESz 8956 ,,2,,,
37960.,198,,9221 ,,2,,,
37961.,198,,9215 ,,2,,,
37962.,198,,9225 ,,2,,,
37963.,198,,9213 ,,2,,,
37964.,198,,9223 ,,2,,,
37965.,198,,9239 ,,2,,,
37966.,198,,9219 ,,2,,,
38029.,198,,9229 ,,2,,,
38030.,198,,9217 ,,2,,,
38039.,198,,9211 ,,2,,,
38040.,198,,9227 ,,2,,,
38175.,198,,9609 HELIKON,,2,,,
38177.,198,,19609 HELIKON,,2,,,
38177.1,198,,B 19609 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
38177.2,198,,19609 HELIKON,,2,,,
38184.,198,,Sz 9261 ,,2,,,
38328.,134,,9070 ,,2,,,
38329.,198,,VESz 9082 ,,2,,,
38334.,134,,9044 ,,2,,,
38335.,134,,9072 ,,2,,,
38367.,134,,9040 ,,2,,,
38415.,134,,9046 ,,2,,,
38416.,134,,9078 ,,2,,,
38417.,134,,9094 ,,2,,,
38418.,134,,9076 ,,2,,,
38419.,134,,9086 ,,2,,,
38421.,134,,9034 ,,2,,,
38424.,134,,9030 ,,2,,,
38432.,134,,9032 ,,2,,,
38433.,198,,VESz 9092 ,,2,,,
38435.,134,,9036 ,,2,,,
38436.,134,,9042 ,,2,,,
38437.,134,,9038 ,,2,,,
38466.,198,,Sz 9633 ,,2,,,
38467.,198,,Sz 9633 ,,2,,,
38467.1,198,,B 9633 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
38501.,198,,VESz 19023 ,,2,,,
38502.,198,,VESz 19027 ,,2,,,
38514.,198,,VESz 9518 ,,2,,,
38517.,198,,VESz 9526 ,,2,,,
38518.,198,,VESz 9524 ,,2,,,
38570.,198,,VESz 9520 ,,2,,,
38571.,198,,VESz 9516 ,,2,,,
38572.,198,,VESz 9514 ,,2,,,
38573.,198,,VESz 9512 ,,2,,,
38577.,198,,VESz 9540 ,,2,,,
38579.,198,,VESz 9530 ,,2,,,
3858.,198,,VESz 8950 ,,2,,,
38580.,198,,VESz 9528 ,,2,,,
3858.1,198,,B 8950 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
38581.,198,,VESz 9528 ,,2,,,
3858.2,198,,VESz 8950 ,,2,,,
38614.,198,,33 LATORCA,,2,,,
38617.,198,,31 LATORCA,,2,,,
3867.,198,,VESz 8950 ,,2,,,
38677.,198,,EC 140 HORTOBÁGY,,2,,,
38679.,198,,EC 140 HORTOBÁGY,,2,,,
38680.,198,,EC 146 TISZA - SZAMOS,,2,,,
38684.,198,,EC 146 TISZA,,2,,,
38685.,198,,EC 146 TISZA - SZAMOS,,2,,,
38685.1,198,,ICB 146 TISZA - SZAMOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
38685.2,198,,EC 146 TISZA - SZAMOS,,2,,,
38686.,198,,EC 146 TISZA,,2,,,
38687.,198,,EC 146 TISZA,,2,,,
38688.,198,,EC 146 TISZA,,2,,,
38689.,198,,EC 146 TISZA,,2,,,
38690.,198,,EC 146 TISZA - SZAMOS,,2,,,
38691.,198,,EC 146 TISZA,,2,,,
38780.,198,,649 ,,2,,,
38783.,198,,647 ,,2,,,
38784.,198,,645 ,,2,,,
38785.,198,,691 ,,2,,,
38788.,198,,641 ,,2,,,
38806.,198,,74 CLAUDIOPOLIS - FOGARAS,,2,,,
38863.,198,,74 CLAUDIOPOLIS - FOGARAS,,2,,,
38864.,198,,74 CLAUDIOPOLIS - FOGARAS,,2,,,
38964.,198,,7017 ,,2,,,
38965.,198,,7023 ,,2,,,
39008.,198,,B 36215 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39021.,198,,Sz 30865 ,,2,,,
39022.,198,,Sz 30863 ,,2,,,
39023.,198,,Sz 30851 ,,2,,,
39024.,198,,Sz 30857 ,,2,,,
39025.,198,,Sz 30855 ,,2,,,
39026.,198,,Sz 30853 ,,2,,,
39058.,134,,39845 ,,2,,,
39059.,134,,39843 ,,2,,,
39060.,134,,39853 ,,2,,,
39061.,134,,39841 ,,2,,,
39062.,134,,39847 ,,2,,,
39068.,134,,39851 ,,2,,,
39069.,134,,39849 ,,2,,,
39137.,198,,Sz 31911 ,,2,,,
39138.,198,,Sz 31927 ,,2,,,
39139.,198,,Sz 31913 ,,2,,,
39172.,134,,ICB 1982 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39173.,134,,ICB 1992 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39174.,134,,ICB 1996 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39175.,134,,ICB 11998 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39176.,134,,ICB 1988 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39177.,134,,ICB 1986 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39178.,134,,ICB 1994 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39179.,134,,ICB 1984 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39182.,198,,Sz 31915 ,,2,,,
39183.,198,,Sz 31917 ,,2,,,
39188.,134,,39818 ,,2,,,
39197.,134,,39820 ,,2,,,
39198.,134,,39814 ,,2,,,
39201.,134,,39816 ,,2,,,
39202.,134,,39818 ,,2,,,
39264.,134,,39814 ,,2,,,
39265.,134,,39816 ,,2,,,
39268.,134,,39820 ,,2,,,
3932.,198,,Sz 8960 ,,2,,,
3940.,198,,Sz 38717 ,,2,,,
3945.,198,,Sz 38719 ,,2,,,
3948.,198,,Sz 18319 ,,2,,,
39518.,198,S21,,,2,,00A0E3,FEFEFE
39519.,198,S21,,,2,,00A0E3,FEFEFE
39520.,198,S21,,,2,,00A0E3,FEFEFE
39521.,198,S21,,,2,,00A0E3,FEFEFE
39522.,198,S21,,,2,,00A0E3,FEFEFE
39523.,198,S21,,,2,,00A0E3,FEFEFE
39524.,198,S21,,,2,,00A0E3,FEFEFE
3957.,198,,Sz 8333 ,,2,,,
3958.,198,,Sz 18325 ,,2,,,
3959.,198,,Sz 8325 ,,2,,,
39600.,198,S21,,,2,,00A0E3,FEFEFE
39633.,198,S21,,,2,,00A0E3,FEFEFE
39634.,198,S21,,,2,,00A0E3,FEFEFE
39635.,198,S21,,,2,,00A0E3,FEFEFE
39636.,198,S21,,,2,,00A0E3,FEFEFE
39637.,198,S21,,,2,,00A0E3,FEFEFE
39638.,198,S21,,,2,,00A0E3,FEFEFE
39645.,198,,EC 686 SZAMOS,,2,,,
39659.,198,,Sz 6624 ,,2,,,
39666.,198,,Sz 6640 ,,2,,,
39669.,198,,Sz 6618 ,,2,,,
39670.,198,,13601 ,,2,,,
39691.,198,,6007 CÍVIS,,2,,,
39693.,198,,6087 CÍVIS,,2,,,
39695.,198,,6093 CÍVIS,,2,,,
39697.,198,,6001 CÍVIS,,2,,,
39699.,198,,6077 CÍVIS,,2,,,
39701.,198,,6097 CÍVIS,,2,,,
39703.,198,,6005 CÍVIS,,2,,,
39705.,198,,6095 CÍVIS,,2,,,
39707.,198,,6003 CÍVIS,,2,,,
39709.,198,,6073 CÍVIS,,2,,,
39711.,198,,6083 CÍVIS,,2,,,
39712.,198,,13601 ,,2,,,
3976.,198,,B 37040 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39776.,198,,6009 CÍVIS,,2,,,
39778.,198,,6009 CÍVIS,,2,,,
39780.,198,,6019 CÍVIS,,2,,,
39781.,198,,6019 CÍVIS,,2,,,
39782.,198,,B 6009 CÍVIS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39782.1,198,,6009 CÍVIS,,2,,,
39783.,198,,B 6019 CÍVIS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
39783.1,198,,6019 CÍVIS,,2,,,
39785.,198,,6029 CÍVIS,,2,,,
39786.,198,,6029 CÍVIS,,2,,,
4043.,198,,IC 7407 BÉKÉS,,2,,,
4044.,198,,IC 7407 BÉKÉS,,2,,,
4045.,198,,IC 7407 BÉKÉS,,2,,,
4049.,198,,IC 747 BÉKÉS,,2,,,
4050.,198,,IC 747 BÉKÉS,,2,,,
40514.,198,,VESz 644 ,,2,,,
40515.,198,,VESz 644 ,,2,,,
4054.,198,,IC 745 BÉKÉS,,2,,,
4055.,198,,IC 745 BÉKÉS,,2,,,
4056.,198,,IC 7407 BÉKÉS,,2,,,
4057.,198,,IC 7401 BÉKÉS,,2,,,
4058.,198,,IC 743 BÉKÉS,,2,,,
4059.,198,,IC 741 BÉKÉS,,2,,,
4060.,198,,IC 747 BÉKÉS,,2,,,
4061.,198,,IC 745 BÉKÉS,,2,,,
40680.,198,,Sz 6316 ,,2,,,
40688.,198,,IC 638 KRASZNA,,2,,,
40689.,198,,IC 638 KRASZNA,,2,,,
40731.,198,,Sz 6634 ,,2,,,
40735.,198,,Sz 6632 ,,2,,,
40736.,198,,Sz 6626 ,,2,,,
40737.,198,,Sz 6614 ,,2,,,
40747.,198,,Sz 6622 ,,2,,,
40748.,198,,Sz 6622 ,,2,,,
40749.,198,,Sz 6630 ,,2,,,
40750.,198,,Sz 6630 ,,2,,,
40751.,198,,Sz 6646 ,,2,,,
40753.,198,,Sz 6628 ,,2,,,
40754.,198,,Sz 6646 ,,2,,,
40754.1,198,,B 6646 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
40754.2,198,,Sz 6646 ,,2,,,
40755.,198,,Sz 6628 ,,2,,,
40755.1,198,,B 6628 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
40755.2,198,,Sz 6628 ,,2,,,
40827.,198,,Sz 36658 ,,2,,,
40828.,198,,Sz 36638 ,,2,,,
40843.,198,,B 6398 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
40844.,198,,B 6390 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
40845.,198,,B 6388 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
40846.,198,,B 16398 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
40871.,198,,Sz 6636 ,,2,,,
40903.,198,,Sz 6616 ,,2,,,
40912.,198,,Sz 6326 ,,2,,,
40913.,198,,Sz 6312 ,,2,,,
40914.,198,,Sz 6312 ,,2,,,
40915.,198,,Sz 6310 ,,2,,,
40916.,198,,Sz 6310 ,,2,,,
40917.,198,,Sz 16336 ,,2,,,
40918.,198,,Sz 16336 ,,2,,,
40919.,198,,Sz 6336 ,,2,,,
40920.,198,,Sz 6336 ,,2,,,
40921.,198,,Sz 16338 ,,2,,,
40943.,198,,Sz 6328 ,,2,,,
40991.,198,,Sz 6322 ,,2,,,
40992.,198,,Sz 6324 ,,2,,,
40994.,198,,Sz 6314 ,,2,,,
41013.,198,,Sz 6318 ,,2,,,
41016.,198,,Sz 16338 ,,2,,,
41016.1,198,,B 16338 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41017.,198,,Sz 6318 ,,2,,,
41017.1,198,,B 6318 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41017.2,198,,Sz 6318 ,,2,,,
41018.,198,,Sz 6328 ,,2,,,
41018.1,198,,B 6328 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41018.2,198,,Sz 6328 ,,2,,,
41019.,198,,Sz 6338 ,,2,,,
